ID,Profit99,Online99,Age99,Inc99,Tenure99
6818,498,0,7,6,16.41
6819,304,0,5,3,26.25
6820,-9,0,7,1,11.91
6821,-53,0,6,3,13.25
6822,-106,0,4,5,22.58
6823,-20,1,2,4,1.66
6824,8,0,4,6,20.41
6825,-37,1,3,9,4
6826,23,0,7,7,2.5
6827,8,0,5,9,9.66
6828,258,0,4,4,13.33
6829,1541,0,4,8,12
6830,-1,0,2,3,3.91
6831,92,0,3,9,22.5
6832,1606,0,7,6,9.5
6833,84,0,4,1,9.66
6834,-2,0,4,5,2.75
6835,187,0,5,6,30.25
6836,44,1,2,7,8.33
6837,-6,0,5,9,7.41
6838,16,0,4,5,6.41
6839,345,0,5,6,0.66
6840,-61,0,3,2,2.66
6841,-112,0,3,6,2.41
6842,132,0,3,6,7.41
6843,90,0,6,4,12.75
6844,226,0,1,5,7.33
6845,311,0,3,8,12.75
6846,851,0,4,4,21.75
6847,-119,0,2,7,10.5
6848,4,0,5,1,2.75
6849,235,1,5,6,30
6850,-10,1,3,2,6.75
6851,-2,0,3,4,15.41
6852,483,0,2,3,7.83
6853,0,0,7,1,1.75
6854,-148,0,4,7,5.91
6855,512,0,4,9,34
6856,674,0,3,7,14.08
6857,306,0,3,6,2.25
6858,-7,0,2,3,5.25
6859,-52,0,6,6,27.58
6860,903,0,3,9,12.66
6861,27,0,3,9,3.91
6862,-71,0,3,4,9.16
6863,665,0,4,9,22.75
6864,126,0,6,7,4.33
6865,-47,0,6,5,25.83
6866,12,1,3,3,2.83
6867,-72,0,2,6,2.41
6868,677,1,4,9,2.33
6869,82,1,3,9,16.66
6870,2,0,4,4,10.75
6871,-115,1,4,6,6.83
6872,124,0,5,6,9.08
6873,71,1,4,6,10.91
6874,379,0,7,6,19.33
6875,-83,0,6,7,9.25
6876,6,0,5,3,6.25
6877,899,0,7,5,19.91
6878,456,0,4,3,20.41
6879,394,1,2,7,14.75
6880,-170,0,4,4,11.08
6881,69,0,1,7,4.08
6882,14,0,7,9,16.5
6883,532,0,6,5,22.08
6884,102,0,4,6,27.83
6885,26,0,4,4,4.5
6886,71,0,5,1,25.16
6887,-52,0,4,9,11.83
6888,127,0,5,1,5.16
6889,-177,0,4,6,26.91
6890,-157,0,3,6,6.58
6891,43,0,3,4,3.58
6892,-55,0,6,6,34.33
6893,25,0,4,7,17
6894,994,1,4,9,23.5
6895,831,0,4,6,26.33
6896,166,0,3,7,2
6897,-80,0,5,9,7.16
6898,67,0,3,3,3.66
6899,859,0,5,9,19.75
6900,69,0,4,9,24.08
6901,-19,0,3,1,25.33
6902,-47,0,4,3,22.33
6903,13,0,4,7,1.25
6904,-28,0,6,2,11.66
6905,-55,0,6,4,3.16
6906,16,0,2,1,3.75
6907,88,0,5,4,4
6908,-51,0,4,5,27.5
6909,-177,0,2,4,3.25
6910,-2,0,3,7,6.5
6911,78,0,4,6,12.5
6912,513,0,3,6,6.75
6913,-186,0,2,6,3.75
6914,-59,0,7,4,14.41
6915,36,0,7,1,26.08
6916,657,0,7,5,19.66
6917,-33,0,4,4,11.91
6918,-115,0,3,3,6.33
6919,-43,0,7,5,8.66
6920,57,0,6,4,6.75
6921,100,0,5,6,10
6922,-84,0,4,6,1.83
6923,6,0,2,3,5.33
6924,18,0,1,3,1.75
6925,228,0,6,3,5.16
6926,372,0,4,6,14.58
6927,-33,0,5,6,7.25
6928,-45,1,6,1,7.5
6929,1025,0,3,3,0.58
6930,132,0,6,6,7.91
6931,-44,0,4,7,1.5
6932,633,0,5,9,4.83
6933,173,0,7,6,20.58
6934,-35,0,4,6,3.91
6935,-35,0,3,9,19.66
6936,34,0,3,1,8.08
6937,5,0,7,5,10.83
6938,493,0,6,4,5.75
6939,11,0,3,4,7.58
6940,-134,0,4,7,10.5
6941,-53,0,3,7,2.33
6942,-25,0,4,6,13.16
6943,78,0,5,7,7.58
6944,-25,0,1,1,1.25
6945,-67,0,2,5,8.83
6946,-22,0,3,6,15.33
6947,-4,0,3,7,1.25
6948,38,0,3,3,7.5
6949,-27,0,2,9,8.5
6950,12,0,2,6,6.41
6951,427,0,5,4,18.83
6952,-30,1,3,9,7.16
6953,52,0,4,9,20.58
6954,5,0,4,1,12.41
6955,201,0,4,3,13.5
6956,-83,0,2,7,3.66
6957,-182,0,3,5,14.75
6958,15,0,7,7,7.41
6959,348,1,3,9,2.33
6960,-220,1,4,9,13.08
6961,-3,0,7,4,30
6962,59,0,5,2,21.33
6963,261,0,3,9,7.91
6964,-27,0,1,6,7.58
6965,3,0,3,9,3.91
6966,391,1,3,8,4.91
6967,435,0,4,9,10.5
6968,-21,0,3,1,1.16
6969,-1,0,4,4,3.25
6970,21,0,3,6,6.41
6971,239,0,6,2,16.66
6972,6,0,3,6,13.16
6973,-8,0,1,1,1.83
6974,-72,0,3,5,8.08
6975,148,0,4,7,6.5
6976,54,0,7,2,9
6977,14,0,2,1,5.75
6978,-65,1,3,4,6.58
6979,485,1,3,9,4.33
6980,-133,0,6,6,11.41
6981,-28,0,6,4,18.16
6982,66,1,4,6,6.33
6983,-44,0,4,6,4.91
6984,-68,0,3,1,1.5
6985,416,1,3,9,8
6986,116,1,4,6,10.41
6987,-126,0,5,9,9.16
6988,241,0,5,7,17.33
6989,43,0,7,1,21.08
6990,178,0,3,6,9.33
6991,-32,0,2,1,4.75
6992,44,0,2,6,6.33
6993,-18,0,3,7,14.5
6994,1403,0,3,7,30.08
6995,-75,0,3,3,11.33
6996,16,0,1,4,4.41
6997,300,0,2,6,9.83
6998,310,0,5,8,11.66
6999,565,0,3,6,5.25
7000,-110,0,4,5,21.08
7001,43,0,3,9,8.16
7002,113,0,1,1,5.75
7003,122,0,4,6,26.5
7004,23,0,3,3,21.66
7005,1,0,3,8,4.91
7006,-22,0,4,4,0.33
7007,967,0,5,9,5.83
7008,20,0,5,6,16.58
7009,-17,0,4,6,9.83
7010,347,0,2,7,6.83
7011,119,0,3,7,13.83
7012,646,0,5,7,24.58
7013,1707,0,7,2,31.16
7014,-69,1,3,7,11.5
7015,129,0,7,1,1.16
7016,0,0,5,1,3.33
7017,-11,0,3,9,5.33
7018,-113,1,2,3,6.41
7019,208,0,4,6,20.33
7020,5,0,2,1,4.75
7021,256,0,3,9,6.08
7022,-9,0,4,9,1.08
7023,-77,0,3,6,4.75
7024,170,0,7,5,22.16
7025,535,0,7,6,25.08
7026,-12,0,3,4,25.25
7027,-39,1,4,7,7.41
7028,39,0,4,6,15.08
7029,220,0,4,5,2.25
7030,348,0,3,4,19.66
7031,1,0,3,9,0.83
7032,176,0,5,4,10.75
7033,-18,0,4,3,9.83
7034,1565,1,3,8,7.5
7035,-38,0,5,6,27.41
7036,12,0,3,1,2.33
7037,117,0,4,7,7.58
7038,215,0,2,4,22.08
7039,198,0,3,1,18.66
7040,53,0,3,7,21.75
7041,137,0,7,1,29.25
7042,24,0,5,8,8.25
7043,74,0,5,4,15.83
7044,255,0,3,9,9.66
7045,68,0,4,6,28.66
7046,335,0,6,9,23.75
7047,-30,0,4,4,0.16
7048,131,0,7,8,3.66
7049,-4,0,4,4,2.5
7050,358,0,4,1,10.75
7051,455,0,6,9,14.41
7052,252,0,3,7,2.75
7053,516,0,5,6,27.16
7054,198,1,3,7,3.58
7055,89,0,6,9,28.41
7056,422,0,4,6,15.33
7057,441,0,4,9,2.83
7058,-151,1,7,3,6.91
7059,606,0,6,7,32.41
7060,109,0,2,7,6.58
7061,-95,0,7,1,23.41
7062,-14,0,4,6,27.33
7063,893,0,3,6,9.83
7064,-33,0,1,5,0.75
7065,142,0,4,4,23
7066,915,0,6,4,19.08
7067,-29,0,4,4,3
7068,279,0,5,8,7
7069,10,0,7,8,40
7070,338,0,7,6,9.5
7071,191,0,4,9,28.58
7072,-28,0,3,1,22.08
7073,164,0,7,5,22.91
7074,198,0,5,6,17.83
7075,9,0,6,3,10.33
7076,120,0,4,6,8.25
7077,155,0,4,5,2.33
7078,665,0,2,8,7.58
7079,11,0,3,4,5.91
7080,83,0,6,3,11.58
7081,-49,0,7,6,20.16
7082,133,0,4,6,22.58
7083,211,0,4,6,30.25
7084,-44,1,4,8,13.08
7085,-22,0,4,6,7.33
7086,309,0,3,1,11.16
7087,34,0,3,1,0.83
7088,-17,0,3,6,4.58
7089,54,0,4,6,30.66
7090,138,0,3,6,7.16
7091,-114,0,4,5,17.08
7092,696,0,4,8,3.25
7093,237,0,5,9,8.58
7094,-61,0,3,4,5.33
7095,228,0,7,8,5.33
7096,-20,0,3,6,5.58
7097,-33,0,4,2,0.25
7098,575,0,5,9,36.5
7099,-33,0,1,3,4.58
7100,10,0,4,1,7.58
7101,26,0,6,7,19.91
7102,245,0,2,6,11.5
7103,-129,0,2,4,5.16
7104,0,0,4,8,9.66
7105,951,0,6,6,28.41
7106,139,0,7,7,2.66
7107,-28,0,6,4,22.83
7108,373,0,4,9,16.08
7109,-63,0,5,8,9.66
7110,-108,0,3,7,9.41
7111,84,0,5,9,17.33
7112,277,0,5,9,11.5
7113,-77,0,4,6,0.41
7114,0,0,7,9,15.16
7115,-23,0,3,6,3
7116,96,0,6,7,5.58
7117,-14,0,5,8,14.91
7118,-33,0,6,6,29.58
7119,-81,0,6,7,0.91
7120,-2,0,7,1,13.41
7121,-64,0,4,6,10.83
7122,186,0,2,7,11.66
7123,87,0,3,4,4.91
7124,-31,0,3,5,10.58
7125,91,0,4,6,6.25
7126,187,0,4,6,21.83
7127,-27,0,3,5,5.66
7128,189,0,2,6,9.66
7129,-31,0,4,9,27.58
7130,223,0,5,4,7.41
7131,502,1,6,5,9.58
7132,-27,0,4,1,11.5
7133,-18,0,5,4,23.66
7134,6,0,4,6,15.91
7135,56,0,6,1,39.66
7136,894,1,7,1,11.83
7137,-28,0,3,8,9.91
7138,35,0,2,2,3.91
7139,-121,0,3,4,4.25
7140,251,0,3,9,16.58
7141,244,0,4,9,16.66
7142,32,0,4,9,8.41
7143,-29,0,3,7,0.75
7144,-32,0,4,7,1.41
7145,403,1,4,6,13.91
7146,-35,0,7,3,18.75
7147,1748,1,5,9,31
7148,62,0,7,1,11.91
7149,70,0,3,6,6.5
7150,670,0,3,5,4.66
7151,-128,1,2,1,4.75
7152,-95,0,1,3,19.16
7153,163,1,3,6,4
7154,-36,0,7,6,24.08
7155,29,0,4,8,6.41
7156,206,0,3,4,24.66
7157,-32,0,3,7,15.91
7158,-188,0,6,3,24.75
7159,-157,1,4,5,18.41
7160,192,0,3,9,10.08
7161,162,1,7,6,7.83
7162,281,0,3,9,18.91
7163,491,1,4,5,4.75
7164,714,0,3,9,14.33
7165,-137,0,4,6,22.5
7166,135,0,2,7,5.41
7167,328,0,4,9,22.16
7168,1295,0,7,1,16.5
7169,-1,0,4,9,3.66
7170,-83,0,7,6,1.83
7171,1,0,5,4,1.08
7172,-191,0,2,3,2.91
7173,177,0,3,3,13.58
7174,-16,0,4,1,1.91
7175,-220,0,4,9,8.58
7176,-53,0,2,9,6.25
7177,-15,0,2,3,6.33
7178,87,0,4,6,8.91
7179,497,0,4,7,12.41
7180,126,0,4,7,4.33
7181,-30,1,3,7,2.25
7182,8,0,5,4,18.41
7183,-52,0,3,3,5.5
7184,-142,0,5,7,23.75
7185,-136,0,4,4,3.33
7186,126,0,6,8,0.58
7187,-69,0,2,3,7.41
7188,-76,0,2,1,2.41
7189,1436,0,5,1,24.25
7190,-12,0,4,5,13.83
7191,-28,0,4,6,1.83
7192,379,0,4,9,1.91
7193,925,0,7,4,39.41
7194,163,0,3,7,8.5
7195,-55,0,4,6,15
7196,-67,1,3,2,7.5
7197,603,0,6,6,40.33
7198,68,1,2,9,8.33
7199,669,0,3,3,8
7200,34,0,4,9,11.83
7201,-40,0,2,4,4.5
7202,-58,0,3,6,8.41
7203,-4,0,5,5,27.83
7204,57,0,4,9,13.08
7205,193,0,4,5,15.16
7206,-49,0,4,7,3.58
7207,20,0,1,6,6.83
7208,-148,1,3,8,5.75
7209,18,0,5,6,22.83
7210,232,0,6,6,22.33
7211,357,0,7,5,21.66
7212,104,0,6,7,28.41
7213,65,1,2,3,9.83
7214,147,0,5,7,3
7215,171,0,7,9,31.83
7216,151,0,6,4,20.41
7217,20,0,3,1,1.16
7218,-6,0,4,8,2.58
7219,-50,0,7,3,29.41
7220,384,0,4,3,5.58
7221,32,0,2,6,6.66
7222,-17,0,3,1,4
7223,24,0,6,3,10.75
7224,-29,1,3,7,8.25
7225,10,0,6,7,0.5
7226,376,0,3,7,7.91
7227,-121,0,3,6,16.41
7228,1433,1,3,7,0.5
7229,-208,1,4,7,3.58
7230,197,0,4,7,4.25
7231,-14,1,2,4,3.41
7232,-45,0,3,6,1
7233,16,1,3,7,8.58
7234,-3,0,3,6,7.91
7235,-30,0,7,6,2.91
7236,61,0,6,6,0.83
7237,-22,0,3,7,2.33
7238,-49,0,1,1,17.25
7239,-52,1,4,6,16.58
7240,1594,1,6,9,12.83
7241,-4,0,3,6,6.33
7242,212,0,5,5,14.75
7243,34,0,5,9,2.41
7244,353,0,4,6,15.66
7245,94,1,3,9,4
7246,-48,0,3,5,0.33
7247,-35,1,2,3,6.25
7248,-42,0,4,6,5.66
7249,6,0,3,6,7
7250,2,0,1,1,2.75
7251,-50,0,5,9,3.33
7252,213,0,4,8,10.08
7253,-78,1,3,6,3.83
7254,-10,0,7,3,29.75
7255,-11,0,2,4,10.91
7256,207,0,3,7,13.58
7257,-52,0,3,6,7.08
7258,-28,0,4,6,20.33
7259,-36,1,3,9,6.66
7260,167,0,5,5,29.83
7261,-8,0,4,6,0.5
7262,18,1,1,3,15.16
7263,-60,0,5,9,11.41
7264,307,0,4,6,21.91
7265,93,0,3,3,2.33
7266,-32,0,5,6,11.16
7267,-83,0,3,6,15.16
7268,-19,0,3,7,15.5
7269,-74,0,2,5,1.83
7270,253,0,5,4,10.58
7271,-178,1,3,9,14.75
7272,3,1,3,6,12.16
7273,-9,0,3,1,6.41
7274,14,0,4,4,16.25
7275,-23,0,3,9,8.25
7276,285,0,4,4,1.5
7277,-30,0,6,8,5.08
7278,1493,0,7,6,26.16
7279,328,0,6,3,26.91
7280,358,1,4,9,4.33
7281,429,0,7,6,30.08
7282,22,0,2,5,0.16
7283,-21,0,7,2,24.08
7284,24,0,1,7,7.08
7285,-44,0,2,5,2.91
7286,511,0,4,9,20
7287,558,0,5,8,5.83
7288,-10,0,1,1,12.66
7289,-67,0,6,8,12.25
7290,1349,0,4,9,12.75
7291,281,0,4,8,16
7292,-17,0,3,3,6.83
7293,-95,0,3,9,7.83
7294,-16,0,7,7,33.41
7295,-19,0,6,5,3.33
7296,60,0,7,6,15.41
7297,95,0,5,6,13.91
7298,26,0,5,9,0.75
7299,336,0,5,3,10.83
7300,-26,0,4,2,0.33
7301,32,0,7,4,27.16
7302,66,0,6,6,24.75
7303,-75,0,7,6,26.25
7304,63,0,3,7,4.75
7305,14,0,4,1,1.5
7306,50,0,7,9,19.75
7307,-59,0,4,6,25
7308,-103,1,3,9,9.33
7309,183,0,7,6,6
7310,-93,0,5,5,39.16
7311,136,0,3,4,15.08
7312,305,0,3,7,7.41
7313,-116,0,3,9,2
7314,27,0,5,9,11.16
7315,52,0,2,3,6.75
7316,65,0,5,9,5.66
7317,-151,1,1,3,1.33
7318,-7,0,4,1,2.33
7319,-118,0,2,8,4.33
7320,315,1,3,6,4.58
7321,90,0,6,3,14.16
7322,136,0,7,4,22.08
7323,67,0,4,4,2.58
7324,315,0,5,7,33.5
7325,-3,1,6,6,1.58
7326,15,1,3,4,17.58
7327,-44,0,6,3,9.16
7328,-12,0,7,8,34.33
7329,235,0,4,8,19.16
7330,-130,0,3,6,6.83
7331,273,1,4,7,0.83
7332,1169,0,4,7,3.5
7333,50,1,3,5,4.5
7334,33,0,4,3,2.33
7335,-95,0,3,6,2.41
7336,137,0,4,4,10.33
7337,-9,0,4,4,3.91
7338,425,0,7,4,7.58
7339,-34,0,4,4,11.08
7340,-84,0,7,6,14.83
7341,30,0,2,4,4.66
7342,373,1,4,4,2.08
7343,-42,0,5,5,10.08
7344,22,0,7,3,13.91
7345,769,1,7,7,1.25
7346,1024,0,4,6,27
7347,-3,0,3,6,8.5
7348,216,0,1,2,8.41
7349,658,0,4,8,24.83
7350,740,0,5,9,5.25
7351,223,0,4,7,9
7352,-66,0,4,9,2.66
7353,208,0,7,4,14.75
7354,383,0,2,7,12.75
7355,-173,0,3,7,2.25
7356,-116,1,5,4,27.16
7357,236,1,2,8,1
7358,-4,0,4,6,6.58
7359,13,0,3,8,6.5
7360,1222,0,7,1,15.33
7361,-36,0,4,1,6.91
7362,-131,1,2,5,1.58
7363,1283,0,7,8,9.75
7364,185,0,3,3,3.83
7365,-9,0,2,1,3.58
7366,-35,0,2,6,9.5
7367,2,1,7,2,2.66
7368,-61,0,4,6,12.75
7369,-34,0,7,3,10.5
7370,187,0,6,4,19.33
7371,-25,0,2,3,1.75
7372,176,0,2,4,9.41
7373,682,0,7,1,22.08
7374,-35,0,4,6,8.75
7375,112,0,7,1,19.08
7376,-132,0,4,2,9.83
7377,-7,0,5,6,28.58
7378,35,0,5,7,13
7379,421,0,4,8,6.25
7380,-42,0,3,6,3.75
7381,1,0,5,4,3
7382,-19,0,4,1,1.25
7383,-18,0,5,6,1.5
7384,-28,0,3,6,7.83
7385,-52,0,4,1,24.83
7386,298,0,3,8,11.66
7387,-13,0,2,8,11.33
7388,-154,0,6,7,29.75
7389,182,0,2,6,7.33
7390,998,1,4,7,15.83
7391,-14,0,2,5,3.33
7392,99,0,4,6,4.41
7393,244,0,4,6,24.83
7394,193,0,2,2,14.41
7395,-2,0,2,3,4.33
7396,-20,1,3,8,15.75
7397,699,0,5,6,25.91
7398,26,0,4,9,6.5
7399,-25,1,2,9,7.66
7400,742,0,7,2,15.41
7401,238,0,7,3,11
7402,636,0,5,7,1.5
7403,146,0,2,6,6.08
7404,-104,0,4,6,15.66
7405,14,0,5,2,1.66
7406,-46,0,3,6,9.25
7407,-90,0,5,7,18.16
7408,99,0,3,4,16.66
7409,101,1,3,6,15.75
7410,-140,0,2,3,2.25
7411,14,0,4,6,0.91
7412,-25,0,3,7,5.75
7413,27,1,3,6,11.08
7414,-19,0,2,9,10.16
7415,-144,0,4,7,3.16
7416,26,0,7,5,9.91
7417,-100,0,7,7,15.66
7418,-39,0,1,7,3.75
7419,705,1,4,6,11.33
7420,-16,1,2,4,7.33
7421,392,0,3,6,15.33
7422,768,0,7,6,1.33
7423,-29,0,1,6,1.75
7424,-33,0,7,1,38.41
7425,545,0,2,6,2
7426,-27,0,7,6,27.91
7427,-2,0,3,8,7.41
7428,378,0,4,1,1.41
7429,-91,0,5,6,24.66
7430,-10,0,6,8,7.83
7431,-30,0,2,3,1.91
7432,-49,0,4,3,15.41
7433,-120,0,4,5,8.41
7434,104,0,7,4,37.58
7435,156,0,2,9,6
7436,18,0,5,8,23.41
7437,169,0,6,9,8
7438,327,0,2,3,13.25
7439,88,1,5,4,26.58
7440,153,0,2,6,6.41
7441,18,0,3,5,14.66
7442,414,0,6,5,11.83
7443,-10,0,7,2,35.16
7444,-15,0,3,4,3.83
7445,-90,0,3,6,5.08
7446,-37,0,5,9,7.33
7447,456,0,5,6,7.91
7448,190,0,4,6,26.41
7449,377,0,3,7,10
7450,276,0,2,5,5.16
7451,54,0,6,1,21.25
7452,-18,0,4,9,5.5
7453,44,0,4,7,4
7454,-29,0,5,8,5
7455,-28,0,1,4,0.5
7456,-85,0,2,1,1.41
7457,796,0,5,7,17.75
7458,-18,0,1,3,3.25
7459,83,0,2,7,20.16
7460,-37,0,6,4,14
7461,275,0,7,6,26.41
7462,-108,0,5,8,18.33
7463,12,0,3,9,19.66
7464,-162,0,3,1,8.25
7465,-22,0,3,1,5.25
7466,30,0,3,9,1.75
7467,5,0,7,1,10.75
7468,59,0,2,4,7.25
7469,46,0,7,5,27.83
7470,-56,0,7,3,29
7471,-111,1,1,5,4.41
7472,-32,0,3,7,21.5
7473,59,0,7,1,14.41
7474,-114,0,2,1,5
7475,200,0,5,9,23.25
7476,-163,0,2,4,6
7477,66,1,2,5,2.5
7478,-57,1,3,5,5.41
7479,-140,0,7,9,28.16
7480,38,0,7,3,1.91
7481,-77,0,4,1,23.58
7482,161,0,4,9,8.83
7483,194,0,5,1,17
7484,39,0,4,9,3.66
7485,176,0,6,6,11
7486,-50,0,3,5,23.16
7487,16,0,2,1,8.08
7488,-143,0,7,5,5.83
7489,-96,0,3,6,2.16
7490,-31,0,5,6,2
7491,-133,0,4,5,24.5
7492,-35,0,4,3,2.5
7493,140,0,5,8,24.16
7494,293,0,4,7,25.83
7495,716,0,7,2,13.75
7496,114,0,3,8,12.16
7497,56,0,5,5,5
7498,14,1,1,2,0.83
7499,131,0,7,9,39.58
7500,-2,0,7,4,6.91
7501,383,0,4,8,22.08
7502,-106,0,6,7,22.83
7503,30,1,2,8,4.75
7504,-38,1,4,9,19.75
7505,-122,0,7,6,6.91
7506,-31,0,2,6,11.83
7507,235,0,5,5,30.08
7508,-9,1,3,3,0.91
7509,101,1,4,7,16.08
7510,13,0,3,3,13.08
7511,-142,0,6,7,6.33
7512,-10,0,3,3,12.08
7513,87,0,3,6,12.33
7514,-61,1,2,1,4.33
7515,23,0,4,1,1.58
7516,-47,0,5,9,6.75
7517,-6,0,5,4,19.75
7518,146,0,7,1,32.25
7519,45,0,4,4,22.25
7520,-7,0,4,4,0.75
7521,1964,0,4,9,13.66
7522,510,0,5,5,4.5
7523,-104,1,4,3,22.75
7524,302,0,3,8,0.33
7525,284,0,6,3,11.33
7526,27,0,2,7,7.41
7527,387,0,4,7,1.91
7528,-31,0,3,7,14.16
7529,-74,0,2,3,2.58
7530,241,0,4,8,12.58
7531,-90,0,4,7,2.5
7532,-31,0,6,4,5.08
7533,-155,0,2,1,7.33
7534,133,0,6,6,11.08
7535,199,0,3,5,4.16
7536,924,0,6,6,18.58
7537,-4,0,4,6,0.91
7538,636,0,6,3,32.66
7539,-19,0,3,4,0.33
7540,-31,0,3,1,2.83
7541,168,0,7,3,10.41
7542,43,0,3,6,8.33
7543,876,1,3,6,10.08
7544,155,0,5,4,14
7545,1115,0,6,9,15.16
7546,403,0,7,7,13.58
7547,-48,1,4,8,1.58
7548,-107,0,7,9,31.75
7549,37,0,2,9,9.25
7550,118,0,5,5,17.66
7551,118,1,3,9,9.33
7552,11,0,3,4,12.66
7553,24,0,3,6,0.66
7554,93,1,3,4,30.08
7555,-13,0,2,4,11
7556,-22,0,3,6,3.41
7557,160,0,4,7,4.33
7558,-56,0,1,1,17.5
7559,308,0,4,8,5
7560,402,0,6,4,4.41
7561,-28,1,4,6,6.41
7562,43,0,7,2,11.83
7563,-135,1,2,6,3.75
7564,-75,0,7,6,3.25
7565,-15,0,7,4,24.25
7566,-83,0,2,4,8.08
7567,-83,0,4,6,15.25
7568,-28,0,5,7,2.16
7569,183,1,3,5,2.58
7570,403,0,3,3,4.16
7571,161,0,3,5,10.66
7572,313,0,6,7,20.33
7573,110,1,2,3,6.5
7574,-20,0,4,7,13.41
7575,246,0,3,4,12.5
7576,-62,1,3,5,10.33
7577,697,0,3,6,3.5
7578,36,0,5,4,0.25
7579,-8,0,3,6,9
7580,-144,0,3,9,2.41
7581,228,0,2,6,6.75
7582,116,0,4,9,12.16
7583,-19,1,2,3,5.5
7584,298,0,4,7,26.08
7585,320,0,6,5,17.91
7586,-16,0,6,6,16.58
7587,-28,0,3,6,1.08
7588,1114,0,3,6,4.83
7589,102,0,5,5,20.66
7590,-38,0,7,4,11.75
7591,-4,0,6,3,7.5
7592,63,0,2,4,2.91
7593,-84,0,2,7,3.58
7594,66,0,4,8,9.08
7595,155,0,3,6,7.58
7596,26,0,5,6,18.75
7597,-29,0,7,6,4.25
7598,371,0,5,6,3.75
7599,185,0,6,9,10.75
7600,-31,0,3,8,8.91
7601,140,1,4,8,11
7602,4,0,3,6,6.66
7603,-30,0,4,5,4.41
7604,-45,0,5,9,14.08
7605,362,0,7,6,34.91
7606,15,0,2,1,4.66
7607,544,0,3,8,3.41
7608,-46,0,2,5,1.75
7609,510,0,5,6,38.08
7610,-21,1,3,8,1.25
7611,-29,0,2,6,6.08
7612,-98,0,5,4,12
7613,-33,0,4,7,3.58
7614,187,0,2,6,4.16
7615,-20,0,4,7,1.83
7616,887,0,5,9,10.41
7617,-41,1,1,3,4.66
7618,722,0,5,8,27.58
7619,-117,1,4,9,2.58
7620,12,0,3,1,4.5
7621,89,0,5,6,2.5
7622,226,0,4,3,16.08
7623,153,0,3,6,6.41
7624,-46,0,7,6,2.5
7625,1648,0,4,9,3.83
7626,170,0,3,4,4.58
7627,-10,0,3,4,3.5
7628,-57,0,3,7,17.5
7629,-30,0,5,6,30.75
7630,36,1,2,9,8.66
7631,-84,0,5,8,27.75
7632,-6,0,4,1,0.58
7633,151,0,5,9,16.16
7634,194,0,3,7,13.83
7635,382,0,4,6,24.58
7636,98,0,5,3,11.5
7637,-23,0,4,3,3.66
7638,-25,0,2,1,8
7639,-2,0,7,3,5.08
7640,116,0,7,6,3.66
7641,-6,0,5,7,1.66
7642,-23,0,3,6,9.41
7643,300,1,5,6,19.91
7644,10,0,7,6,3.33
7645,145,0,3,6,10.83
7646,-41,0,3,3,13.83
7647,156,0,6,7,17.08
7648,66,0,2,5,1.25
7649,134,0,4,4,3.75
7650,317,0,3,4,4.08
7651,141,0,3,6,4.58
7652,-3,1,2,1,8.5
7653,703,0,6,7,16.08
7654,26,0,2,6,1.16
7655,-3,0,2,4,7.75
7656,-41,0,3,1,3.75
7657,-45,0,1,2,2.91
7658,1130,0,4,6,13
7659,-169,0,5,7,11.58
7660,14,0,6,3,4.66
7661,94,0,4,5,7.41
7662,142,1,4,5,12.75
7663,-206,0,7,2,16.91
7664,-54,0,5,8,16
7665,55,1,3,9,6.5
7666,-166,0,3,4,4.33
7667,87,1,7,9,12
7668,-51,0,4,5,20.66
7669,118,0,3,6,6.16
7670,340,0,4,9,12.41
7671,-30,0,4,3,0.66
7672,100,0,5,9,7.41
7673,10,0,6,3,2.33
7674,860,0,4,7,15.83
7675,16,0,5,9,2.83
7676,-62,0,4,3,14.5
7677,421,0,6,7,26.66
7678,228,0,5,4,3.08
7679,690,0,3,9,14.16
7680,-34,0,3,7,9.41
7681,-24,0,4,3,20.16
7682,185,0,2,4,3.33
7683,11,0,1,5,0.25
7684,688,1,3,9,5.75
7685,-2,0,3,5,2.66
7686,346,0,5,4,22.58
7687,227,0,3,6,4.66
7688,-20,0,3,8,10.16
7689,61,1,3,5,2.08
7690,15,0,2,7,2.33
7691,837,0,3,8,5.41
7692,228,0,3,8,20.5
7693,-35,0,5,6,23.33
7694,196,0,5,9,3.33
7695,-83,0,3,9,17.66
7696,-109,0,5,9,19.25
7697,-22,0,4,7,9.66
7698,1128,0,3,3,21.83
7699,-43,0,4,4,15.25
7700,49,0,3,7,4.16
7701,-13,0,2,6,3.75
7702,260,0,5,7,1.08
7703,-56,0,4,1,16.66
7704,-34,0,5,4,3.5
7705,71,0,5,1,1.41
7706,467,0,3,6,5.08
7707,43,0,2,4,0.16
7708,-57,0,4,6,11.16
7709,-77,0,6,6,14.41
7710,-55,1,2,4,6.41
7711,-32,0,1,1,4.25
7712,366,0,3,5,13.5
7713,-52,0,5,7,4.25
7714,14,1,3,7,8.58
7715,277,0,4,5,20
7716,291,0,4,5,6.66
7717,-189,0,3,6,13.33
7718,475,0,3,4,7.5
7719,-31,0,3,1,1
7720,-61,1,4,9,27.91
7721,223,0,5,5,7.16
7722,2031,0,4,7,14
7723,17,0,4,1,7.75
7724,1021,0,7,6,8.83
7725,789,0,4,7,26.58
7726,-70,0,4,7,16.16
7727,-28,0,2,1,7.5
7728,143,0,4,6,23.16
7729,-30,0,3,6,7.16
